order_id,customer_id,order_date,payment_method,status
O034785,C00004,2025-07-02,Debit Card,Delivered
O034786,C00533,2025-09-18,Credit Card,Cancelled
O034787,C00415,2025-02-03,Credit Card,Delivered
O034788,C00636,2025-07-06,Credit Card,Delivered
O034789,C00263,2025-11-03,UPI,Delivered
O034790,C00745,2025-05-17,Debit Card,Delivered
O034791,C00311,2025-07-21,UPI,Delivered
O034792,C00607,2025-05-23,Credit Card,Delivered
O034793,C01545,2025-04-19,UPI,Delivered
O034794,C02987,2025-06-06,Credit Card,Delivered
O034795,C00109,2025-09-12,UPI,Delivered
O034796,C02334,2025-06-30,Credit Card,Delivered
O034797,C04464,2025-12-07,Credit Card,Delivered
O034798,C04096,2025-08-07,Credit Card,Delivered
O034799,C03524,2025-01-28,Credit Card,Cancelled
O034800,C04157,2025-05-31,Credit Card,Delivered
O034801,C02115,2025-12-25,Debit Card,Delivered
O034802,C04469,2025-04-10,UPI,Delivered
O034803,C02295,2025-01-03,Credit Card,Delivered
O034804,C04519,2025-02-02,COD,Delivered
O034805,C02973,2025-07-18,UPI,Delivered
O034806,C00338,2025-03-10,UPI,Delivered
O034807,C03863,2025-03-31,Net Banking,Delivered
O034808,C03261,2025-01-17,COD,Delivered
O034809,C00613,2025-12-03,Debit Card,Delivered
O034810,C02812,2025-11-19,UPI,Delivered
O034811,C03319,2025-11-19,UPI,Delivered
O034812,C02736,2025-02-03,Net Banking,Delivered
O034813,C02032,2025-09-21,COD,Delivered
O034814,C02582,2025-10-28,Net Banking,Delivered
O034815,C03431,2025-03-01,COD,Delivered
O034816,C04020,2025-07-03,COD,Returned
O034817,C00517,2025-11-22,UPI,Delivered
O034818,C02803,2025-12-23,Credit Card,Delivered
O034819,C02132,2025-12-31,Net Banking,Delivered
O034820,C00336,2025-07-18,Credit Card,Returned
O034821,C03334,2025-08-29,UPI,Delivered
O034822,C03326,2025-08-20,UPI,Delivered
O034823,C00064,2025-07-30,UPI,Delivered
O034824,C03898,2025-02-21,COD,Delivered
O034825,C02302,2025-04-29,COD,Delivered
O034826,C00384,2025-11-26,Net Banking,Delivered
O034827,C00125,2025-08-03,Debit Card,Delivered
O034828,C02580,2025-11-18,UPI,Delivered
O034829,C04073,2025-05-29,UPI,Delivered
O034830,C04544,2025-06-25,Credit Card,Delivered
O034831,C00903,2025-09-26,Credit Card,Delivered
O034832,C04355,2025-11-16,Credit Card,Delivered
O034833,C02284,2025-01-05,Credit Card,Delivered
O034834,C03460,2025-04-26,Credit Card,Delivered
O034835,C04258,2025-07-22,Debit Card,Delivered
O034836,C02261,2025-02-06,Credit Card,Delivered
O034837,C02476,2025-02-23,UPI,Delivered
O034838,C04864,2025-10-15,Credit Card,Delivered
O034839,C00426,2025-10-11,Credit Card,Delivered
O034840,C03636,2025-03-27,UPI,Delivered
O034841,C01476,2025-02-14,UPI,Cancelled
O034842,C00140,2025-10-11,Credit Card,Delivered
O034843,C02159,2025-11-17,Credit Card,Delivered
O034844,C03042,2025-03-11,Net Banking,Delivered
O034845,C00115,2025-02-11,UPI,Delivered
O034846,C00040,2025-09-29,UPI,Delivered
O034847,C03506,2025-05-21,COD,Delivered
O034848,C00110,2025-02-28,Debit Card,Delivered
O034849,C04008,2025-08-28,Debit Card,Cancelled
O034850,C00537,2025-02-16,Debit Card,Delivered
O034851,C04729,2025-06-16,UPI,Delivered
O034852,C02779,2025-04-20,Debit Card,Cancelled
O034853,C04652,2025-05-06,Credit Card,Delivered
O034854,C02049,2025-10-26,UPI,Delivered
O034855,C04997,2025-04-19,UPI,Delivered
O034856,C03626,2025-06-14,UPI,Delivered
O034857,C04098,2025-09-16,UPI,Delivered
O034858,C03235,2025-03-17,UPI,Delivered
O034859,C01302,2025-01-07,UPI,Returned
O034860,C04919,2025-07-05,UPI,Delivered
O034861,C00943,2025-10-03,Debit Card,Delivered
O034862,C00229,2025-03-20,UPI,Delivered
O034863,C03441,2025-03-06,Credit Card,Delivered
O034864,C00778,2025-04-25,UPI,Returned
O034865,C00371,2025-07-21,UPI,Delivered
O034866,C00102,2025-05-22,Net Banking,Delivered
O034867,C04298,2025-04-08,Debit Card,Delivered
O034868,C03243,2025-11-01,Debit Card,Returned
O034869,C04912,2025-08-05,Credit Card,Delivered
O034870,C04685,2025-03-15,COD,Delivered
O034871,C02763,2025-10-20,UPI,Delivered
O034872,C02184,2025-05-14,UPI,Delivered
O034873,C04567,2025-09-19,UPI,Delivered
O034874,C01124,2025-10-11,UPI,Delivered
O034875,C02055,2025-04-12,UPI,Delivered
O034876,C00778,2025-07-25,Credit Card,Delivered
O034877,C00396,2025-05-21,Credit Card,Delivered
O034878,C00479,2025-01-13,Credit Card,Delivered
O034879,C00933,2025-09-06,UPI,Delivered
O034880,C00154,2025-05-03,Credit Card,Delivered
O034881,C00005,2025-01-10,COD,Delivered
O034882,C00775,2025-03-21,UPI,Delivered
O034883,C01316,2025-06-16,Debit Card,Delivered
O034884,C01447,2025-04-09,Debit Card,Delivered
O034885,C00254,2025-07-26,Net Banking,Delivered
O034886,C02404,2025-05-31,Debit Card,Cancelled
O034887,C03254,2025-02-06,Credit Card,Delivered
O034888,C03334,2025-09-21,Net Banking,Cancelled
O034889,C03029,2025-12-08,UPI,Delivered
O034890,C00579,2025-01-05,UPI,Delivered
O034891,C00103,2025-08-14,Credit Card,Delivered
O034892,C01294,2025-01-27,COD,Delivered
O034893,C02043,2025-05-04,Credit Card,Delivered
O034894,C04441,2025-10-26,COD,Delivered
O034895,C02021,2025-02-04,Net Banking,Delivered
O034896,C03200,2025-08-25,Net Banking,Delivered
O034897,C02255,2025-11-07,Debit Card,Delivered
O034898,C01520,2025-11-13,UPI,Delivered
O034899,C03480,2025-10-30,Credit Card,Delivered
O034900,C04649,2025-04-12,Debit Card,Delivered
O034901,C04346,2025-03-18,UPI,Delivered
O034902,C02358,2025-11-08,Net Banking,Delivered
O034903,C01661,2025-03-23,Credit Card,Delivered
O034904,C03418,2025-05-26,Debit Card,Delivered
O034905,C00677,2025-07-12,Credit Card,Delivered
O034906,C00096,2025-08-12,COD,Delivered
O034907,C04185,2025-02-22,Credit Card,Delivered
O034908,C03931,2025-12-11,Credit Card,Returned
O034909,C03989,2025-03-26,Debit Card,Delivered
O034910,C04311,2025-05-09,UPI,Returned
O034911,C04030,2025-07-30,Debit Card,Delivered
O034912,C02763,2025-12-18,UPI,Delivered
O034913,C02219,2025-09-21,COD,Cancelled
O034914,C03386,2025-07-02,Credit Card,Delivered
O034915,C03107,2025-09-29,UPI,Delivered
O034916,C03380,2025-08-15,UPI,Delivered
O034917,C03311,2025-11-18,Debit Card,Delivered
O034918,C00799,2025-01-12,UPI,Delivered
O034919,C01869,2025-04-03,COD,Delivered
O034920,C04330,2025-11-26,Credit Card,Delivered
O034921,C00138,2025-07-09,Debit Card,Cancelled
O034922,C00560,2025-03-27,UPI,Delivered
O034923,C03558,2025-12-20,UPI,Delivered
O034924,C02885,2025-10-04,UPI,Cancelled
O034925,C01856,2025-10-20,UPI,Delivered
O034926,C02865,2025-09-18,Credit Card,Delivered
O034927,C03332,2025-07-17,Credit Card,Delivered
O034928,C01100,2025-11-19,Net Banking,Delivered
O034929,C00749,2025-01-10,Debit Card,Delivered
O034930,C04540,2025-03-29,Debit Card,Delivered
O034931,C00171,2025-12-06,UPI,Delivered
O034932,C01856,2025-11-14,Credit Card,Delivered
O034933,C03983,2025-02-06,COD,Cancelled
O034934,C02077,2025-08-11,Credit Card,Delivered
O034935,C04598,2025-06-24,UPI,Delivered
O034936,C02206,2025-07-28,Credit Card,Delivered
O034937,C00541,2025-02-18,UPI,Delivered
O034938,C04571,2025-01-24,Debit Card,Delivered
O034939,C00207,2025-12-04,Credit Card,Returned
O034940,C01508,2025-04-16,UPI,Delivered
O034941,C00348,2025-11-07,UPI,Delivered
O034942,C03018,2025-09-20,Debit Card,Delivered
O034943,C01471,2025-07-25,Credit Card,Returned
O034944,C00908,2025-06-18,Net Banking,Delivered
O034945,C01792,2025-06-07,UPI,Delivered
O034946,C02424,2025-08-29,UPI,Delivered
O034947,C03702,2025-05-03,UPI,Returned
O034948,C00352,2025-01-20,Net Banking,Delivered
O034949,C02136,2025-02-25,UPI,Delivered
O034950,C01171,2025-10-07,Credit Card,Delivered
O034951,C03147,2025-04-18,Debit Card,Delivered
O034952,C03238,2025-05-20,Net Banking,Delivered
O034953,C01823,2025-04-01,COD,Delivered
O034954,C00967,2025-09-28,UPI,Delivered
O034955,C01923,2025-11-25,Credit Card,Delivered
O034956,C02252,2025-07-29,Credit Card,Delivered
O034957,C04570,2025-06-25,UPI,Delivered
O034958,C00744,2025-03-02,UPI,Delivered
O034959,C01795,2025-10-11,UPI,Delivered
O034960,C01967,2025-01-03,UPI,Delivered
O034961,C04262,2025-09-29,Debit Card,Delivered
O034962,C00797,2025-06-13,Debit Card,Delivered
O034963,C01256,2025-01-09,UPI,Returned
O034964,C01837,2025-01-12,Credit Card,Delivered
O034965,C04529,2025-03-15,UPI,Delivered
O034966,C02993,2025-08-26,UPI,Delivered
O034967,C04317,2025-10-27,COD,Delivered
O034968,C00507,2025-04-18,Debit Card,Delivered
O034969,C03822,2025-01-13,UPI,Delivered
O034970,C02891,2025-08-22,COD,Delivered
O034971,C04454,2025-09-02,COD,Delivered
O034972,C03614,2025-11-17,Credit Card,Cancelled
O034973,C00746,2025-04-02,UPI,Delivered
O034974,C00615,2025-12-26,COD,Delivered
O034975,C03927,2025-07-17,Net Banking,Delivered
O034976,C04220,2025-04-26,Credit Card,Delivered
O034977,C03017,2025-05-11,UPI,Delivered
O034978,C01308,2025-12-31,Debit Card,Returned
O034979,C04246,2025-06-02,Net Banking,Returned
O034980,C00924,2025-05-01,UPI,Delivered
O034981,C00460,2025-04-18,Credit Card,Delivered
O034982,C02752,2025-01-16,UPI,Delivered
O034983,C01108,2025-10-26,UPI,Delivered
O034984,C00614,2025-02-25,Credit Card,Delivered
O034985,C03759,2025-04-13,COD,Delivered
O034986,C03120,2025-07-27,Debit Card,Delivered
O034987,C03586,2025-05-31,Credit Card,Delivered
O034988,C00466,2025-09-19,Debit Card,Delivered
O034989,C03413,2025-02-12,UPI,Delivered
O034990,C03039,2025-10-27,Credit Card,Delivered
O034991,C02437,2025-04-28,UPI,Delivered
O034992,C01352,2025-12-02,Credit Card,Delivered
O034993,C04651,2025-10-06,Debit Card,Delivered
O034994,C02149,2025-05-24,Credit Card,Delivered
O034995,C00540,2025-08-16,Debit Card,Cancelled
O034996,C01610,2025-07-23,COD,Delivered
O034997,C04102,2025-08-17,UPI,Delivered
O034998,C02580,2025-09-22,Net Banking,Delivered
O034999,C01604,2025-05-17,Credit Card,Delivered
O035000,C04974,2025-08-28,Debit Card,Cancelled
O035001,C01987,2025-07-05,Net Banking,Delivered
O035002,C03250,2025-11-11,UPI,Delivered
O035003,C03115,2025-05-31,UPI,Delivered
O035004,C02905,2025-11-21,Credit Card,Delivered
O035005,C00560,2025-10-18,Credit Card,Delivered
O035006,C04841,2025-12-19,Credit Card,Delivered
O035007,C03051,2025-04-20,Net Banking,Delivered
O035008,C02844,2025-02-09,Credit Card,Delivered
O035009,C03551,2025-05-22,Debit Card,Delivered
O035010,C02681,2025-12-06,Credit Card,Delivered
O035011,C01737,2025-01-13,Debit Card,Returned
O035012,C04809,2025-02-22,COD,Delivered
O035013,C04135,2025-03-21,UPI,Delivered
O035014,C03465,2025-08-21,UPI,Delivered
O035015,C03233,2025-12-17,Credit Card,Delivered
O035016,C03812,2025-02-08,Credit Card,Delivered
O035017,C03302,2025-08-15,UPI,Delivered
O035018,C01742,2025-12-06,Debit Card,Delivered
O035019,C03409,2025-05-01,UPI,Delivered
O035020,C01624,2025-03-06,Debit Card,Delivered
O035021,C04849,2025-10-23,UPI,Cancelled
O035022,C01481,2025-07-24,COD,Delivered
O035023,C03466,2025-05-15,Credit Card,Cancelled
O035024,C04242,2025-02-14,Credit Card,Delivered
O035025,C01273,2025-10-05,Debit Card,Delivered
O035026,C03069,2025-05-15,Debit Card,Delivered
O035027,C01549,2025-02-21,UPI,Delivered
O035028,C02859,2025-08-17,COD,Delivered
O035029,C02436,2025-12-22,Credit Card,Delivered
O035030,C00555,2025-03-09,Net Banking,Delivered
O035031,C03547,2025-07-17,Debit Card,Delivered
O035032,C03561,2025-03-08,UPI,Delivered
O035033,C04312,2025-01-03,UPI,Delivered
O035034,C01100,2025-02-27,UPI,Delivered
O035035,C03345,2025-09-13,UPI,Delivered
O035036,C00713,2025-12-22,Credit Card,Cancelled
O035037,C01092,2025-09-22,Debit Card,Cancelled
O035038,C04165,2025-01-16,UPI,Delivered
O035039,C04977,2025-09-25,Net Banking,Delivered
O035040,C01109,2025-04-12,Credit Card,Delivered
O035041,C02318,2025-10-14,UPI,Returned
O035042,C01161,2025-08-10,Net Banking,Delivered
O035043,C00746,2025-01-21,UPI,Delivered
O035044,C00300,2025-01-21,Credit Card,Delivered
O035045,C04635,2025-04-02,UPI,Delivered
O035046,C03640,2025-10-11,Debit Card,Delivered
O035047,C03082,2025-05-13,Debit Card,Cancelled
O035048,C01440,2025-11-23,Net Banking,Delivered
O035049,C04678,2025-11-25,UPI,Delivered
O035050,C03354,2025-06-24,Net Banking,Delivered
O035051,C01752,2025-08-01,UPI,Delivered
O035052,C02036,2025-05-28,UPI,Cancelled
O035053,C03886,2025-08-20,COD,Delivered
O035054,C01178,2025-06-14,Credit Card,Delivered
O035055,C01636,2025-11-10,Credit Card,Delivered
O035056,C03079,2025-05-25,COD,Delivered
O035057,C00677,2025-10-25,COD,Cancelled
O035058,C00228,2025-08-11,UPI,Delivered
O035059,C01898,2025-12-19,Credit Card,Cancelled
O035060,C01256,2025-03-03,Credit Card,Delivered
O035061,C03316,2025-04-06,UPI,Delivered
O035062,C00265,2025-04-22,Debit Card,Delivered
O035063,C02424,2025-03-28,UPI,Delivered
O035064,C01493,2025-09-12,UPI,Delivered
O035065,C03171,2025-04-23,COD,Delivered
O035066,C03677,2025-09-11,UPI,Returned
O035067,C00658,2025-12-14,Debit Card,Delivered
O035068,C00395,2025-11-18,Debit Card,Delivered
O035069,C00281,2025-02-01,Debit Card,Returned
O035070,C03284,2025-03-05,Credit Card,Delivered
O035071,C01753,2025-06-03,UPI,Delivered
O035072,C03722,2025-01-05,Net Banking,Delivered
O035073,C00589,2025-11-26,UPI,Delivered
O035074,C03427,2025-07-29,COD,Delivered
O035075,C03353,2025-04-02,UPI,Delivered
O035076,C00669,2025-08-10,UPI,Delivered
O035077,C01699,2025-07-09,UPI,Delivered
O035078,C00564,2025-03-01,COD,Delivered
O035079,C02545,2025-07-24,Debit Card,Delivered
O035080,C03285,2025-07-31,Debit Card,Cancelled
O035081,C00908,2025-09-15,Net Banking,Delivered
O035082,C04272,2025-03-30,Credit Card,Delivered
O035083,C02759,2025-08-24,UPI,Delivered
O035084,C00085,2025-12-29,UPI,Delivered
O035085,C02613,2025-11-28,UPI,Delivered
O035086,C01604,2025-07-15,Net Banking,Delivered
O035087,C04721,2025-11-28,Net Banking,Delivered
O035088,C03873,2025-07-02,Net Banking,Delivered
O035089,C01992,2025-09-08,COD,Delivered
O035090,C04370,2025-08-12,Net Banking,Delivered
O035091,C04656,2025-06-20,Credit Card,Delivered
O035092,C03153,2025-07-17,UPI,Delivered
O035093,C04687,2025-09-06,Net Banking,Delivered
O035094,C00671,2025-06-30,Credit Card,Delivered
O035095,C01448,2025-10-04,UPI,Delivered
O035096,C02609,2025-10-02,UPI,Delivered
O035097,C04269,2025-06-10,Net Banking,Delivered
O035098,C03752,2025-09-05,Net Banking,Delivered
O035099,C03197,2025-11-15,Credit Card,Delivered
O035100,C00258,2025-07-07,COD,Delivered
O035101,C00693,2025-01-19,UPI,Delivered
O035102,C01743,2025-09-01,UPI,Delivered
O035103,C00055,2025-04-23,UPI,Delivered
O035104,C00152,2025-10-05,UPI,Returned
O035105,C01798,2025-02-20,UPI,Delivered
O035106,C02472,2025-12-10,Debit Card,Delivered
O035107,C03831,2025-05-03,Net Banking,Delivered
O035108,C01655,2025-08-26,UPI,Delivered
O035109,C04290,2025-11-15,Credit Card,Delivered
O035110,C02301,2025-03-03,UPI,Delivered
O035111,C01675,2025-03-15,UPI,Delivered
O035112,C02671,2025-09-02,Debit Card,Delivered
O035113,C02713,2025-02-01,Credit Card,Delivered
O035114,C00834,2025-06-02,UPI,Cancelled
O035115,C01161,2025-05-24,UPI,Delivered
O035116,C02749,2025-01-15,Credit Card,Delivered
O035117,C04337,2025-10-31,Credit Card,Delivered
O035118,C02235,2025-10-01,UPI,Delivered
O035119,C03479,2025-09-02,UPI,Delivered
O035120,C01000,2025-10-06,Credit Card,Delivered
O035121,C03713,2025-02-24,Net Banking,Returned
O035122,C01744,2025-02-11,UPI,Delivered
O035123,C01565,2025-12-25,UPI,Delivered
O035124,C02214,2025-02-21,UPI,Cancelled
O035125,C00004,2025-01-11,Credit Card,Delivered
O035126,C03812,2025-11-07,Credit Card,Delivered
O035127,C03638,2025-03-29,Net Banking,Delivered
O035128,C04348,2025-08-15,UPI,Delivered
O035129,C00472,2025-04-24,Debit Card,Delivered
O035130,C02547,2025-01-25,Debit Card,Delivered
O035131,C02314,2025-04-02,Debit Card,Delivered
O035132,C01260,2025-03-28,COD,Delivered
O035133,C01974,2025-03-22,Net Banking,Delivered
O035134,C01208,2025-09-07,COD,Delivered
O035135,C01790,2025-09-07,Debit Card,Delivered
O035136,C02064,2025-07-29,UPI,Delivered
O035137,C04880,2025-01-09,Net Banking,Delivered
O035138,C03170,2025-04-09,Debit Card,Cancelled
O035139,C03587,2025-02-05,Credit Card,Delivered
O035140,C03414,2025-02-26,Debit Card,Delivered
O035141,C00796,2025-03-04,Credit Card,Delivered
O035142,C03686,2025-12-04,UPI,Delivered
O035143,C04714,2025-10-03,COD,Delivered
O035144,C01704,2025-08-01,UPI,Delivered
O035145,C02645,2025-10-30,UPI,Delivered
O035146,C03041,2025-01-20,UPI,Delivered
O035147,C04483,2025-09-04,UPI,Delivered
O035148,C00904,2025-01-06,COD,Delivered
O035149,C01447,2025-03-14,Credit Card,Delivered
O035150,C04043,2025-04-17,Credit Card,Delivered
O035151,C03498,2025-04-03,COD,Delivered
O035152,C00925,2025-10-12,Credit Card,Delivered
O035153,C02836,2025-12-22,UPI,Delivered
O035154,C03295,2025-08-07,UPI,Cancelled
O035155,C04433,2025-02-18,Credit Card,Delivered
O035156,C02212,2025-12-30,Credit Card,Delivered
O035157,C04321,2025-10-22,Debit Card,Delivered
O035158,C04133,2025-10-15,UPI,Delivered
O035159,C03042,2025-06-26,Credit Card,Delivered
O035160,C03434,2025-10-26,UPI,Delivered
O035161,C04882,2025-04-18,Credit Card,Delivered
O035162,C03602,2025-10-11,Debit Card,Delivered
O035163,C01221,2025-10-28,UPI,Delivered
O035164,C04172,2025-03-06,Net Banking,Delivered
O035165,C04857,2025-11-02,UPI,Delivered
O035166,C03384,2025-02-23,Debit Card,Delivered
O035167,C02562,2025-11-03,UPI,Cancelled
O035168,C01813,2025-10-26,COD,Delivered
O035169,C02320,2025-11-16,Debit Card,Delivered
O035170,C00676,2025-01-30,UPI,Delivered
O035171,C00099,2025-09-03,UPI,Delivered
O035172,C00098,2025-07-29,Net Banking,Returned
O035173,C01556,2025-08-09,UPI,Delivered
O035174,C03660,2025-06-19,Credit Card,Delivered
O035175,C01261,2025-12-09,UPI,Delivered
O035176,C00371,2025-08-02,Credit Card,Delivered
O035177,C01175,2025-11-18,UPI,Delivered
O035178,C04089,2025-03-10,Debit Card,Cancelled
O035179,C04781,2025-08-22,COD,Cancelled
O035180,C04548,2025-01-15,UPI,Delivered
O035181,C01072,2025-05-14,UPI,Delivered
O035182,C02674,2025-07-25,Debit Card,Delivered
O035183,C03455,2025-01-24,UPI,Delivered
O035184,C03151,2025-03-26,UPI,Delivered
O035185,C01355,2025-05-22,UPI,Delivered
O035186,C02815,2025-05-20,Net Banking,Delivered
O035187,C03264,2025-11-20,Debit Card,Delivered
O035188,C03832,2025-05-02,COD,Cancelled
O035189,C02830,2025-10-27,UPI,Delivered
O035190,C01771,2025-12-07,UPI,Delivered
O035191,C00946,2025-06-28,UPI,Delivered
O035192,C01384,2025-07-27,COD,Delivered
O035193,C02953,2025-06-15,UPI,Delivered
O035194,C00044,2025-02-10,Debit Card,Returned
O035195,C01760,2025-05-02,UPI,Delivered
O035196,C02265,2025-02-13,UPI,Delivered
O035197,C01728,2025-03-16,Net Banking,Cancelled
O035198,C01035,2025-12-14,COD,Delivered
O035199,C02527,2025-09-29,COD,Delivered
O035200,C00894,2025-06-15,UPI,Cancelled
O035201,C00569,2025-09-07,Net Banking,Delivered
O035202,C01759,2025-03-27,Debit Card,Delivered
O035203,C00105,2025-05-17,COD,Delivered
O035204,C04050,2025-11-29,UPI,Delivered
O035205,C03665,2025-02-08,UPI,Delivered
O035206,C00621,2025-03-28,COD,Delivered
O035207,C02903,2025-06-04,COD,Delivered
O035208,C04646,2025-06-09,Credit Card,Delivered
O035209,C02680,2025-03-05,COD,Delivered
O035210,C02055,2025-08-11,UPI,Delivered
O035211,C02978,2025-12-28,Debit Card,Delivered
O035212,C02690,2025-12-12,Net Banking,Delivered
O035213,C01218,2025-05-26,COD,Delivered
O035214,C02710,2025-07-23,UPI,Delivered
O035215,C04026,2025-03-08,Debit Card,Delivered
O035216,C04344,2025-01-05,COD,Delivered
O035217,C03969,2025-02-28,COD,Delivered
O035218,C01634,2025-03-17,COD,Delivered
O035219,C00037,2025-09-17,Debit Card,Delivered
O035220,C04669,2025-09-05,Debit Card,Delivered
O035221,C02011,2025-01-16,Debit Card,Delivered
O035222,C04750,2025-03-16,UPI,Cancelled
O035223,C01617,2025-12-22,Debit Card,Delivered
O035224,C02125,2025-06-25,UPI,Delivered
O035225,C00879,2025-11-18,COD,Delivered
O035226,C03335,2025-05-16,Debit Card,Delivered
O035227,C02639,2025-10-04,Debit Card,Delivered
O035228,C01449,2025-10-09,Credit Card,Delivered
O035229,C03855,2025-06-17,UPI,Delivered
O035230,C03819,2025-01-30,UPI,Delivered
O035231,C00740,2025-11-18,Net Banking,Delivered
O035232,C04143,2025-12-02,Credit Card,Delivered
O035233,C01151,2025-09-26,COD,Delivered
O035234,C02564,2025-01-01,Credit Card,Delivered
O035235,C04425,2025-06-20,COD,Delivered
O035236,C00353,2025-05-09,Net Banking,Delivered
O035237,C04284,2025-06-17,UPI,Delivered
O035238,C04808,2025-03-02,UPI,Delivered
O035239,C04687,2025-04-27,UPI,Delivered
O035240,C00230,2025-11-18,UPI,Delivered
O035241,C00321,2025-05-03,UPI,Delivered
O035242,C02534,2025-09-17,Net Banking,Delivered
O035243,C01396,2025-08-14,UPI,Delivered
O035244,C03739,2025-10-19,Debit Card,Delivered
O035245,C04174,2025-12-18,UPI,Delivered
O035246,C01624,2025-07-05,Credit Card,Delivered
O035247,C03920,2025-03-26,UPI,Delivered
O035248,C00193,2025-08-06,Debit Card,Delivered
O035249,C00809,2025-05-23,UPI,Delivered
O035250,C03658,2025-03-31,Net Banking,Delivered
O035251,C01834,2025-12-07,UPI,Delivered
